시도명,시군구명,어린이집코드,어린이집명,어린이집유형구분,운영현황,우편번호,상세주소,어린이집전화번호,어린이집팩스번호,홈페이지주소,보육실수,보육실 면적,놀이터수,보육교직원수,정원수,현원수,위도,경도,통학차량운영여부,인가일자,휴지시작일자,휴지종료일자,폐지일자,제공서비스,데이터기준일자
경기도,부천시,41197000173,자연어린이집,민간,Y,14723,"경기도 부천시 경인로117번길 27 관리동(송내동,중동역2차푸르지오)",032-657-3003,032-657-3005,,6,177,1,10,67,58,37.48482615,126.7671109,미운영,2009-03-09,,,,일반,2021-02-15
경기도,부천시,41197000038,자연의아이들탐구몬테소리어린이집,민간,Y,14750,경기도 부천시 성주로 248 (심곡본동),032-663-9117,,,7,282,3,13,81,71,37.48044308,126.7819389,운영,2010-11-18,,,,일반,2021-02-15
경기도,부천시,41195000175,자연해바라기어린이집,가정,Y,14537,"경기도 부천시 계남로 106 401동 103호(중동, 금강마을아파트)",032-327-2233,032-327-2280,,3,64,0,5,20,15,37.50782373,126.7624473,미운영,2002-01-24,,,,일반,2021-02-15
경기도,부천시,41199000161,자연휴먼시아어린이집,민간,Y,14474,"경기도 부천시 여월로 27 주민복지관2 1층 (여월동, 여월휴먼시아5단지아파트)",032-679-7005,,,4,101,0,7,38,16,37.51100441,126.8014082,운영,2010-08-03,2018-06-05,2018-07-29,,일반,2021-02-15
경기도,부천시,41195000205,작은마을가정어린이집,가정,Y,14550,"경기도 부천시 옥산로 65 1022동 103호(중동, 꿈마을건영아파트)",032-656-8473,,,4,53,0,5,20,18,37.4989982,126.7801221,미운영,1996-05-06,,,,일반,2021-02-15
경기도,부천시,41195000056,재원어린이집,민간,Y,14669,경기도 부천시 역곡로26번길 70 (역곡동),032-342-2101,032-342-2108,,12,568,1,27,234,232,37.48847114,126.8144297,운영,2005-01-28,,,,일반,2021-02-15
경기도,부천시,41195000157,잼잼어린이집,가정,Y,14669,"경기도 부천시 역곡로20번길 62 101동 106호(역곡동, 역곡세창짜임아파트)",032-345-8969,,http://cafe.naver.com/jaemjaem17,3,51,0,6,19,19,37.48775913,126.8142306,미운영,2005-03-18,,,,일반,2021-02-15
경기도,부천시,41195000162,정다운어린이집,가정,Y,14539,"경기도 부천시 중동로280번길 63 602동 104호 (중동, 중흥마을 극동,두산아파트)",032-324-0840,032-324-0840,,5,95,0,8,20,18,37.50426622,126.7740614,미운영,1997-03-14,,,,시간연장형,2021-02-15
경기도,부천시,41199000070,정화어린이집,민간,A,14456,경기도 부천시 부천로426번길 14 (내동),032-682-4242,032-682-0501,,9,199,1,13,75,49,37.521961,126.7854635,운영,1993-01-31,2010-05-26,2010-12-31,,일반,2021-02-15
경기도,부천시,41190000271,제일조은어린이집,가정,Y,14786,"경기도 부천시 양지로 234-9 201동 104호 (옥길동, 제이드카운티 2단지)",032-349-0191,,,3,65,0,6,20,20,37.46565546,126.8269436,미운영,2018-01-23,,,,일반,2021-02-15
경기도,부천시,41190000252,조은어린이집,가정,Y,14537,"경기도 부천시 계남로 106 402동 103호 (중동, 금강마을아파트)",032-325-5103,032-325-5103,,3,65,0,7,20,20,37.50728409,126.7601047,미운영,2014-12-29,,,,시간연장형,2021-02-15
경기도,부천시,41195000256,종이달어린이집,가정,Y,14663,"경기도 부천시 지봉로77번길 35 204동 101호(역곡동, 부천동부센트리빌아파트)",032-207-5019,032-207-5019,,4,59,0,5,19,15,37.48847366,126.8063583,미운영,2007-12-31,,,,일반,2021-02-15
경기도,부천시,41199000126,주사랑어린이집,민간,Y,14470,경기도 부천시 삼작로526번길 9 (작동),032-679-0188,032-673-6663,,6,164,1,10,62,58,37.51795065,126.819961,운영,1996-05-07,,,,일반,2021-02-15
경기도,부천시,41195000062,주연어린이집,가정,Y,14596,"경기도 부천시 장말로 71 1501동 102호 (상동, 한아름마을)",032-327-5515,032-328-5515,,3,60,0,6,19,16,37.49445572,126.7505927,미운영,2004-04-09,,,,일반,2021-02-15
경기도,부천시,41199000079,주은어린이집,민간,Y,14499,경기도 부천시 중동로 417 2층 (삼정동),032-674-7597,032-674-7596,,5,85,0,7,32,28,37.51719651,126.7698598,운영,1991-12-27,,,,일반,2021-02-15
경기도,부천시,41190000255,중1동어린이집,국공립,Y,14586,경기도 부천시 부흥로 149 (중동),032-328-2486,032-328-2487,,6,350,1,19,97,96,37.49712983,126.7592416,미운영,2016-01-11,,,,장애아통합,2021-02-15
경기도,부천시,41190000264,중2동어린이집,국공립,Y,14551,"경기도 부천시 계남로 330 1층 (중동, 육아종합지원센터)",032-655-7637,032-651-8005,,3,74,0,7,28,22,37.50149948,126.7825923,미운영,2016-10-26,,,,일반,2021-02-15
경기도,부천시,41195000328,중동늘푸른어린이집,가정,Y,14610,경기도 부천시 심중로124번길 21 1층(중동),032-662-8004,032-663-8005,,3,58,0,5,20,13,37.49407279,126.7715274,미운영,2013-10-28,,,,일반,2021-02-15
경기도,부천시,41195000071,중동둥지어린이집,가정,Y,14533,"경기도 부천시 계남로 261 105동 105호(중동, 중동대림아파트)",032-681-0111,032-681-0111,,3,54,0,7,20,19,37.50677401,126.7780231,운영,1999-11-24,,,,일반,2021-02-15
경기도,부천시,41195000110,중동무지개어린이집,가정,Y,14584,"경기도 부천시 조마루로 212 1204동 102호 (중동, 무지개마을 동신아파트)",032-322-9169,032-212-9169,,4,64,0,9,20,20,37.49848906,126.7666874,미운영,1994-03-04,,,,시간연장형,2021-02-15
경기도,부천시,41190000295,중동백합어린이집,국공립,Y,14603,경기도 부천시 석천로92번길 29 (중동),032-663-0621,032-663-0622,,5,121,0,8,43,43,37.49550098,126.7628881,미운영,2018-12-10,,,,시간연장형,2021-02-15
경기도,부천시,41195000200,중동별밭어린이집,가정,Y,14511,"경기도 부천시 도약로 106 125동 105호(중동, 한라마을아파트)",032-252-1800,,,3,48,0,5,14,14,37.51002411,126.7608219,미운영,2005-05-25,,,,일반,2021-02-15
경기도,부천시,41195000303,중동사랑어린이집,민간,Y,14613,"경기도 부천시 중동로 108 관리동 1층(중동, 팰리스카운티)",032-654-5004,032-654-5004,,5,164,1,14,62,55,37.49180781,126.7669886,미운영,2009-10-08,,,,일반,2021-02-15
경기도,부천시,41195000306,중동성당부설임마누엘어린이집,민간,Y,14535,경기도 부천시 신흥로275번길 31 (중동),032-326-6059,032-322-0076,,3,87,0,9,28,28,37.50836314,126.7732151,미운영,2004-01-14,,,,일반,2021-02-15
경기도,부천시,41195000304,중동신나는어린이집,민간,Y,14619,"경기도 부천시 중동로 107 127동 관리동 1층 (중동, 팰리스카운티)",032-203-6757,032-667-6757,Cafe.naver.com / sinachildcare,4,80,0,8,30,22,37.49179857,126.7659619,미운영,2009-12-29,,,,일반,2021-02-15
경기도,부천시,41195000029,중동어린이집,민간,Y,14605,경기도 부천시 중동로165번길 37 (중동),032-665-8646,032-665-6816,,6,196,1,10,75,58,37.49483409,126.7652491,운영,1997-05-30,,,,일반,2021-02-15
경기도,부천시,41195000220,중앙상동어린이집,민간,Y,14541,"경기도 부천시 계남로 72-1 관리동 (상동, 진달래마을 효성센트럴)",032-328-9975,032-323-5155,,3,107,0,6,40,32,37.50952369,126.7581291,미운영,2004-02-09,,,,일반,2021-02-15
경기도,부천시,41195000090,중앙어린이집,민간,Y,14565,경기도 부천시 조종로69번길 38-8 중앙어린이집 (원미동),032-667-7942,032-663-8811,,13,440,3,25,150,135,37.49386638,126.7926199,운영,2003-02-03,,,,일반,2021-02-15
경기도,부천시,41195000250,중흥어린이집,가정,Y,14539,"경기도 부천시 중동로280번길 27 612동 101호(중동, 중흥마을신동아아파트)",032-322-2191,032-712-2740,,4,61,0,6,20,18,37.50529684,126.7722371,미운영,2007-10-01,,,,일반,2021-02-15
경기도,부천시,41199000100,즐거운상아어린이집,민간,Y,14498,경기도 부천시 삼작로74번길 50 (삼정동),032-679-6155,032-674-7343,,5,224,1,13,84,79,37.51795584,126.7691792,운영,2004-12-02,,,,일반,2021-02-15
경기도,부천시,41195000036,즐거운어린이집,가정,Y,14598,"경기도 부천시 상일로 72 1834동 104호(상동, 반달마을극동신라아파트)",032-321-5056,032-326-5051,,3,59,0,6,20,20,37.49591026,126.7580617,미운영,2002-05-02,,,,일반,2021-02-15
경기도,부천시,41195000187,지니어린이집,가정,Y,14579,"경기도 부천시 조마루로285번길 47 919동 104호(중동, 미리내마을한신아파트)",032-321-0098,,,3,54,0,6,20,20,37.50025312,126.7704549,미운영,1999-06-02,,,,일반,2021-02-15
경기도,부천시,41199000125,지원어린이집,민간,Y,14438,경기도 부천시 상오정로7번길 44 (오정동),032-682-4009,032-682-4012,,8,329,1,20,107,90,37.52623091,126.7845819,운영,2007-03-02,,,,일반,2021-02-15
경기도,부천시,41199000051,지혜어린이집,민간,Y,14432,경기도 부천시 성오로102번길 34 (원종동),032-676-1801,032-681-1801,,6,275,2,12,99,88,37.52266057,126.8024404,운영,1993-11-09,,,,일반,2021-02-15
경기도,부천시,41195000337,진달래꼬마숲어린이집,가정,Y,14507,"경기도 부천시 도약로 82 2212동 102호(상동, 진달래마을대림e편한세상)",032-322-1966,,,4,68,0,6,20,20,37.5114083,126.7571734,미운영,2013-12-17,,,,일반,2021-02-15
경기도,부천시,41199000056,진솔 kids school 어린이집,민간,Y,14436,경기도 부천시 부천로476번길 91 (오정동),032-676-6572,,,8,178,2,12,66,58,37.52698946,126.7876409,운영,1997-10-28,,,,일반,2021-02-15
경기도,부천시,41195000111,진아어린이집,민간,Y,14536,경기도 부천시 도약로 162 (중동),032-321-9671,032-321-9671,,4,104,0,8,35,33,37.51025107,126.7673569,미운영,2000-04-03,2009-03-02,,,일반,2021-02-15
경기도,부천시,41195000108,짝꿍어린이집,가정,Y,14536,"경기도 부천시 도약로 146 210동 105호 (중동, 덕유마을주공1단지,2단지,4단지아파트)",032-323-6698,032-323-6698,,3,45,0,7,16,12,37.50959413,126.7684705,미운영,2000-04-24,,,,일반,2021-02-15
경기도,부천시,41195000224,참다솔어린이집,민간,Y,14572,경기도 부천시 조종로36번길 39 1~2층 (원미동),032-611-1134,,,8,134,0,8,45,43,37.49123193,126.7884658,운영,1994-02-07,,,,일반,2021-02-15
경기도,부천시,41190000055,참된어린이집,법인·단체,Y,14721,경기도 부천시 중동로49번길 35 (송내동),032-662-2381,032-662-3381,,4,122,1,10,52,34,37.48475624,126.7620795,미운영,1997-01-24,,,,일반,2021-02-15
경기도,부천시,41195000027,참빛선교어린이집,민간,Y,14480,경기도 부천시 부천로366번길 9 (도당동),032-654-4524,032-341-8688,https://chamvih.kidsnote.ac/,7,251,2,4,95,23,37.51674114,126.7851804,운영,1999-08-25,,,,시간연장형,2021-02-15
경기도,부천시,41197000064,참빛어린이집,가정,A,14681,"경기도 부천시 부광로22번길 42 ,102동101호(괴안동,청수1차아파트)",032-343-0693,032-344-0693,,3,66,0,6,20,20,37.48219567,126.8115838,미운영,1996-03-26,2012-03-08,2013-02-28,,일반,2021-02-15
경기도,부천시,41190000026,참사랑어린이집,법인·단체,Y,14525,경기도 부천시 길주로391번길 59 (도당동),032-675-0111,031-326-3112,cafe.daum.net/puchenchamsarang,6,243,2,15,92,88,37.50610907,126.7853629,미운영,1999-03-05,,,,일반,2021-02-15
경기도,부천시,41195000058,참조은어린이집,가정,Y,14596,"경기도 부천시 부흥로 100 1529동 101호(상동, 한아름아파트)",032-321-5496,,,4,54,1,7,20,20,37.49668891,126.7534079,미운영,2003-03-06,,,,일반,2021-02-15
경기도,부천시,41197000114,창작어린이집,민간,Y,14715,경기도 부천시 심곡로27번길 20 1~4층 (심곡본동),032-667-2909,,,7,165,0,10,49,48,37.48116586,126.7775041,운영,1997-09-08,,,,일반,2021-02-15
경기도,부천시,41195000095,창조과학나라어린이집,가정,Y,14579,"경기도 부천시 조마루로 271 935동 102호(중동, 미리내마을롯데2차9단지아파트)",032-325-4729,032-325-4729,,3,63,0,4,20,8,37.50025312,126.7704549,미운영,1998-12-31,,,,일반,2021-02-15
경기도,부천시,41197000186,천사들의꿈터어린이집,가정,Y,14788,"경기도 부천시 양지남로68번길 25 210동103호(범박동,휴먼시아2단지)",032-342-5342,070-4384-6606,,4,61,0,6,20,20,37.47059278,126.8096792,미운영,2011-09-08,,,,일반,2021-02-15
경기도,부천시,41195000198,청솔어린이집,가정,Y,14596,"경기도 부천시 장말로 71 1506동 101호 (상동, 한아름마을)",032-233-3395,,,4,44,0,3,15,9,37.49499574,126.7497787,미운영,2006-06-01,,,,일반,2021-02-15
경기도,부천시,41195000232,초록딩동댕어린이집,민간,Y,14568,경기도 부천시 부천로136번길 46 1층 (원미동),032-662-4616,070-8635-4616,,5,138,0,10,39,34,37.4957525,126.7878942,운영,2007-01-19,,,,일반,2021-02-15
경기도,부천시,41197000029,초록별어린이집,가정,Y,14782,"경기도 부천시 범안로 81 111동 105호 (범박동, 부천범박힐스테이트1단지)",032-351-3843,032-351-3843,,4,64,0,7,20,18,37.47526121,126.8088738,미운영,2005-05-30,,,,일반,2021-02-15
경기도,부천시,41195000020,초록어린이집,민간,Y,14533,경기도 부천시 신흥로276번가길 18 (중동),032-655-4616,032-655-4616,,8,213,2,14,80,78,37.50744361,126.7774263,운영,1996-11-09,,,,일반,2021-02-15
경기도,부천시,41197000067,초원어린이집,가정,Y,14686,"경기도 부천시 안곡로149번길 16 108호 (괴안동, 초원아파트)",032-347-2625,032-347-2625,,4,63,0,6,19,19,37.48263893,126.8170069,미운영,2001-03-06,2012-09-07,2013-02-28,,일반,2021-02-15
경기도,부천시,41195000042,총명한어린이집,가정,Y,14597,"경기도 부천시 장말로 102 1828동 106호 (상동, 반달마을삼익아파트)",032-322-6274,,,4,58,0,6,19,19,37.49334415,126.7532967,미운영,1998-11-03,,,,일반,2021-02-15
경기도,부천시,41190000041,춘의성심어린이집,국공립,Y,14560,"경기도 부천시 원미로 202 (춘의동, 춘의주공아파트 춘의종합사회복지관 내)",032-612-5224,032-611-6883,,4,113,1,12,50,42,37.50054029,126.794469,미운영,1992-10-26,,,,장애아통합,2021-02-15
경기도,부천시,41190000039,카푸친어린이집,법인·단체,Y,14686,경기도 부천시 안곡로 148-12 (괴안동),032-348-1885,032-348-1115,capuchin.co.kr,6,256,1,14,94,94,37.48192856,126.8181907,미운영,1999-10-30,,,,시간연장형,2021-02-15
경기도,부천시,41195000083,코알라어린이집,가정,Y,14482,"경기도 부천시 성곡로63번길 122 101동 104호(도당동, 명성로즈빌아파트)",032-682-0902,032-682-0902,,3,56,0,6,19,17,37.51686219,126.7917993,운영,1995-10-12,,,,일반,2021-02-15
경기도,부천시,41199000134,코코어린이집,가정,Y,14421,"경기도 부천시 원종로107번길 14-11 104동 102호(고강동, 동광모닝스카이)",032-683-1236,032-683-1236,http://cafe.daum.net/cocochildhouse,4,66,0,8,19,17,37.52497598,126.8127684,미운영,2007-07-31,,,,시간연장형,2021-02-15
경기도,부천시,41199000032,크레아트스쿨어린이집,민간,Y,14414,경기도 부천시 고강로56번길 35 (원종동),032-681-7755,032-682-8855,,6,193,1,9,73,60,37.52842818,126.8105664,운영,1997-07-01,,,,일반,2021-02-15
경기도,부천시,41195000026,큰나무어린이집,민간,Y,14513,경기도 부천시 평천로696번길 21-2 (약대동),032-681-1998,032-674-1998,,10,300,2,10,80,62,37.51403574,126.7680819,운영,1998-08-04,,,,일반,2021-02-15
경기도,부천시,41195000127,큰별어린이집,가정,Y,14508,"경기도 부천시 도약로 36 2315동 101호 (상동, 라일락마을신성미소지움)",032-225-8514,032-225-8514,,4,56,0,5,17,13,37.51202186,126.7523892,미운영,2003-02-28,,,,일반,2021-02-15
경기도,부천시,41197000096,큰사랑꼬마숲어린이집,민간,Y,14769,경기도 부천시 소사로148번길 28 (소사본동),032-345-1006,032-345-1007,http://www.littleforest.co.kr/home/sosabon/,6,198,2,10,63,59,37.47126734,126.7971668,운영,2003-09-26,,,,일반,2021-02-15
경기도,부천시,41195000266,큰사랑어린이집,가정,Y,14584,"경기도 부천시 조마루로 212 1201동 101호(중동, 무지개마을동신12단지아파트)",032-322-8898,032-322-8898,,4,65,0,6,19,15,37.49650161,126.7667743,미운영,2008-07-07,,,,일반,2021-02-15
경기도,부천시,41195000045,키움어린이집,민간,Y,14641,경기도 부천시 부흥로402번길 36 1층 (심곡동),032-665-7779,032-216-0122,,5,119,0,10,45,44,37.48858631,126.7843349,운영,2005-01-04,,,,일반,2021-02-15
경기도,부천시,41197000034,키즈맘어린이집,가정,Y,14699,"경기도 부천시 안곡로 4 202동 103호(괴안동, 삼익아파트)",032-343-7245,,,3,61,0,6,20,19,37.48114976,126.8053487,미운영,2006-04-04,,,,일반,2021-02-15
경기도,부천시,41190000286,키즈월드어린이집,가정,Y,14500,"경기도 부천시 평천로 679 관리동 1층 (약대동, 부천아이파크1단지)",032-326-0013,,,3,54,0,6,20,20,37.5163503,126.7665639,미운영,2018-03-19,,,,일반,2021-02-15
경기도,부천시,41197000108,탑몬테소리어린이집,민간,Y,14749,경기도 부천시 성주로214번길 12 (심곡본동),032-667-5557,,,8,159,0,7,49,15,37.47768297,126.780168,운영,2001-10-10,,,,일반,2021-02-15
경기도,부천시,41190000241,테크노파크3차어린이집,국공립,Y,14449,경기도 부천시 석천로 397 (삼정동),032-624-2977,032-624-2977,http://cafe.daum.net/technopark3child,5,152,1,8,49,38,37.5223216,126.7653494,미운영,2013-03-29,,,,일반,2021-02-15
경기도,부천시,41190000269,토리어린이집,가정,Y,14787,"경기도 부천시 옥길로 55 703동 105호 (옥길동, LH 센트리뷰)",032-342-1060,,,3,61,0,7,19,19,37.46632023,126.8207792,미운영,2018-01-23,,,,일반,2021-02-15
경기도,부천시,41195000048,토마토어린이집,가정,Y,14645,"경기도 부천시 원미로 100 101동 106호(원미동, 원미동풍림아파트)",032-663-6216,032-665-6216,,3,53,0,9,19,19,37.49140929,126.7914766,미운영,2002-04-12,,,,시간연장형,2021-02-15
경기도,부천시,41199000089,튼튼 어린이집,가정,Y,14433,"경기도 부천시 성오로149번길 77-15 102동 101호 (원종동, 용상아파트)",032-682-0205,,,4,60,0,12,20,17,37.52335211,126.7984042,운영,2004-11-03,,,,시간연장형+24시간,2021-02-15
경기도,부천시,41195000112,파란꿈어린이집,가정,Y,14508,"경기도 부천시 도약로 16 2304동 102호(상동, 라일락마을 경남아너스빌)",032-323-8807,032-323-8807,,3,64,0,7,20,20,37.51186482,126.7510617,미운영,2003-01-25,,,,일반,2021-02-15
경기도,부천시,41195000222,파란하늘꿈어린이집,가정,Y,14664,"경기도 부천시 역곡로45번길 36 201동 106호 (역곡동, 동부센트레빌2단지아파트)",032-351-1003,032-351-1005,,4,64,0,5,16,15,37.48885109,126.8077759,미운영,2006-09-25,,,,일반,2021-02-15
경기도,부천시,41197000140,파랑새몬테소리어린이집,민간,Y,14716,경기도 부천시 경인로206번길 70 (심곡본동),032-653-0858,,,6,351,1,10,96,51,37.4804767,126.7774294,운영,1995-08-16,,,,일반,2021-02-15
경기도,부천시,41195000021,파랑새어린이집,민간,Y,14568,경기도 부천시 원미로 127-1 (원미동),032-656-3783,,,8,159,0,9,49,42,37.49397175,126.7909187,운영,1998-02-02,,,,일반,2021-02-15
경기도,부천시,41195000128,파스텔어린이집,가정,Y,14581,"경기도 부천시 중동로 204 1309동 105호(중동, 그린타운우성1차아파트)",032-322-3710,032-325-3710,cafe.daum.net/waldorfpastel,4,94,0,7,20,20,37.49754417,126.7693729,미운영,1997-04-07,,,,시간연장형,2021-02-15
경기도,부천시,41190000267,파인푸르지오어린이집,민간,Y,14731,"경기도 부천시 송내대로 16 관리동 (송내동, 송내역파인푸르지오1단지))",032-655-6334,032-655-6335,https://cafe.naver.com/orangeydcaa,6,93,0,10,33,33,37.48586515,126.7540625,미운영,2017-08-25,,,,일반,2021-02-15
경기도,부천시,41195000131,판타지아어린이집,민간,Y,14628,경기도 부천시 부일로394번길 20 (심곡동),032-612-0072,032-654-8083,http://acekid.net/Danche2/Intro.asp?DancheIdx=32345,8,181,3,12,67,65,37.48636914,126.7736619,운영,1995-02-07,,,,일반,2021-02-15
경기도,부천시,41197000148,평강어린이집,민간,Y,14702,경기도 부천시 은성로67번길 29 (소사본동),032-349-7163,032-349-7163,,4,184,1,10,57,54,37.47649893,126.7981837,운영,2006-10-31,,,,일반,2021-02-15
경기도,부천시,41195000103,포그니어린이집,가정,Y,14508,"경기도 부천시 도약로 36 2316동 105호 (상동, 라일락마을 신성미소지움)",032-328-6962,,,4,59,0,5,17,11,37.51202186,126.7523892,미운영,2003-03-06,,,,일반,2021-02-15
경기도,부천시,41195000230,포도나무어린이집,가정,Y,14539,"경기도 부천시 중동로280번길 27 618동 102호(중동, 중흥마을신동아아파트)",032-323-6622,032-322-4437,cafe.daum.net/GRAPETREE,3,77,1,10,20,20,37.50531214,126.770248,미운영,2007-01-04,,,,시간연장형,2021-02-15
경기도,부천시,41190000249,포도마을어린이집,가정,Y,14583,"경기도 부천시 조마루로 135 826동 102호 (중동, 포도마을아파트)",032-653-8133,,,3,58,0,7,20,20,37.5003063,126.7598964,미운영,2014-12-23,,,,시간연장형,2021-02-15
경기도,부천시,41195000143,퐁피두창의스쿨어린이집,민간,Y,14663,경기도 부천시 지봉로 75 (역곡동),032-345-9490,032-345-9492,http://cafe.daum.net/pongpidu,9,238,4,15,90,88,37.48725015,126.8076171,운영,1997-08-12,,,,일반,2021-02-15
경기도,부천시,41195000231,푸르미아어린이집,가정,Y,14529,"경기도 부천시 길주로377번길 12 105동 105호(춘의동, 우남푸르미아 아파트)",032-678-2535,,,4,70,0,7,20,20,37.50358943,126.7840138,미운영,2007-01-26,,,,일반,2021-02-15
경기도,부천시,41197000103,푸르지오몬테소리어린이집,가정,Y,14722,"경기도 부천시 중동로 64 110동 104호 (송내동, 중동역푸르지오아파트)",032-665-2880,,,4,58,0,5,19,14,37.48259033,126.7696002,미운영,2005-12-26,,,,일반,2021-02-15
경기도,부천시,41197000171,푸르지오예꿈어린이집,가정,Y,14723,"경기도 부천시 경인로117번길 27 206동 101호(송내동, 부천중동역푸르지오2차아파트)",032-661-2042,070-4952-2042,,4,109,0,7,20,20,37.48541247,126.7672766,미운영,2009-01-06,,,,일반,2021-02-15
경기도,부천시,41190000244,푸른나무어린이집,가정,Y,14550,"경기도 부천시 옥산로 83 1010동 101호(중동,꿈마을)",032-668-0702,,,3,71,0,6,20,20,37.50077032,126.7793035,미운영,2014-12-15,,,,일반,2021-02-15
경기도,부천시,41197000133,푸른별어린이집,민간,Y,14748,경기도 부천시 심곡로67번길 5 (심곡본동),032-652-7032,032-652-7032,,7,125,0,9,47,39,37.47782772,126.7751729,운영,2008-07-17,,,,일반,2021-02-15
경기도,부천시,41190000245,푸른솔어린이집,가정,Y,14597,"경기도 부천시 상일로 71 1815동102호(상동,반달마을아파트)",032-327-3577,,,3,46,0,5,15,15,37.49309089,126.7511084,미운영,2014-12-15,,,,일반,2021-02-15
경기도,부천시,41195000136,푸른숲어린이집,가정,Y,14550,"경기도 부천시 옥산로 75 1016동 101호 (중동, 꿈마을동아아파트)",032-661-4847,,,4,80,0,7,20,19,37.49981554,126.7794533,미운영,2002-05-02,,,,일반,2021-02-15
경기도,부천시,41195000258,푸른스쿨어린이집,민간,Y,14620,경기도 부천시 석천로38번길 77 (상동),032-651-4834,032-651-4833,,9,175,0,7,49,40,37.49042095,126.7646557,운영,2007-12-31,,,,일반,2021-02-15
경기도,부천시,41195000255,푸른어린이집,가정,Y,14588,"경기도 부천시 송내대로205번길 26 2508동 104호 (상동, 푸른마을 한라비발디)",032-324-6315,,,3,61,0,6,20,18,37.50268278,126.7537367,미운영,2007-11-23,,,,일반,2021-02-15
경기도,부천시,41199000034,풀잎어린이집,가정,Y,14406,"경기도 부천시 역곡로496번길 125-8 102동 102호(고강동, 신탁골드빌)",032-684-9977,,,4,56,0,2,20,2,37.52827454,126.824196,미운영,2002-12-26,,,,일반,2021-02-15
경기도,부천시,41190000277,풍경채어린이집,가정,Y,14786,"경기도 부천시 양지로 234-9 202동 104호 (옥길동, 제이드카운티 2단지)",032-342-2007,,,4,58,0,7,20,20,37.46565546,126.8269436,미운영,2018-02-23,,,,일반,2021-02-15
경기도,부천시,41190000285,풍림꿈어린이집,가정,Y,14591,"경기도 부천시 부흥로 49 2726동 103호 (상동, 백송마을 풍림아이원)",032-322-1201,032-322-1201,,4,59,0,6,17,17,37.49773254,126.7475601,미운영,2018-03-09,,,,일반,2021-02-15
경기도,부천시,41195000207,풍림어린이집,민간,Y,14645,"경기도 부천시 원미로 100 관리동 1층 (원미동, 풍림아파트)",032-611-0700,032-612-0706,,4,75,0,11,25,18,37.49192274,126.7918743,운영,2000-03-03,,,,시간연장형,2021-02-15
경기도,부천시,41195000022,풍림행복한어린이집,가정,Y,14645,"경기도 부천시 원미로 100 103동 105호 (원미동, 풍림아파트)",032-667-7702,032-667-7702,,4,59,0,5,19,12,37.49192274,126.7918743,미운영,1999-02-18,,,,일반,2021-02-15
경기도,부천시,41199000090,피터팬어린이집,민간,Y,14467,경기도 부천시 소사로724번길 36 (원종동),032-682-7993,032-682-7993,,7,128,0,12,46,38,37.52049953,126.8076571,운영,1996-05-07,,,,일반,2021-02-15
경기도,부천시,41195000257,하나어린이집,가정,Y,14511,"경기도 부천시 계남로 123 104동 101호 (중동, 한라마을 주공1,2단지)",032-324-3656,032-324-3656,,3,31,0,6,11,11,37.51002411,126.7608219,미운영,2007-12-31,,,,일반,2021-02-15
경기도,부천시,41197000166,하늘빛사랑어린이집,민간,Y,14680,"경기도 부천시 부광로 23 1층 (괴안동, 정동빌딩)",032-344-1367,032-344-1335,,3,72,0,6,27,24,37.48270588,126.8142065,미운영,2008-03-05,,,,일반,2021-02-15
경기도,부천시,41197000119,하늘빛어린이집,민간,Y,14680,"경기도 부천시 부광로 23 2층 (괴안동, 정동빌딩)",032-344-1368,032-344-1335,,3,200,0,5,39,30,37.48273507,126.813704,운영,1998-01-23,,,,일반,2021-02-15
경기도,부천시,41199000094,하늘산어린이집,민간,Y,14493,경기도 부천시 삼작로108번길 16 (내동),032-673-4717,,,6,131,1,9,39,32,37.51914873,126.7728089,운영,1997-10-28,,,,일반,2021-02-15
경기도,부천시,41195000075,하늘심곡어린이집,민간,Y,14612,경기도 부천시 신흥로99번길 26 (심곡동),032-663-2373,032-664-2373,http://isky.kidswon.com,6,130,0,8,49,41,37.4928661,126.7767537,운영,1999-11-30,,,,일반,2021-02-15
경기도,부천시,41197000142,하늘어린이집,가정,Y,14772,"경기도 부천시 소사동로72번길 32 410동 102호 (소사본동, 소사주공뜨란채4단지아파트)",032-341-3700,,,4,76,0,6,19,14,37.47155113,126.8042014,미운영,2006-08-09,,,,일반,2021-02-15
경기도,부천시,41190000274,하담어린이집,민간,Y,14786,"경기도 부천시 양지로 234-9 제일풍경채 관리동 (옥길동, 제이드카운티 2단지)",032-341-1803,032-341-1804,,6,172,1,9,63,62,37.46565546,126.8269436,미운영,2018-02-19,,,,일반,2021-02-15
경기도,부천시,41195000254,하얀마음어린이집,가정,Y,14590,"경기도 부천시 부흥로 109 2619동 101호 (상동, 하얀마을)",032-216-2160,032-216-2160,,3,53,0,6,20,18,37.49940977,126.7530933,미운영,2007-10-24,,,,일반,2021-02-15
경기도,부천시,41195000248,하은꿈마을어린이집,가정,Y,14550,"경기도 부천시 옥산로 75 1017동 102호 (중동, 꿈마을 동아아파트)",032-614-5561,032-614-5562,,3,65,0,6,20,20,37.49988542,126.7806926,미운영,2007-08-29,,,,일반,2021-02-15
경기도,부천시,41195000234,하은아기사랑어린이집,가정,Y,14528,"경기도 부천시 부천로245번길 33 2동 102호 (춘의동, 우민늘사랑아파트)",032-679-5561,032-679-5561,http://www.cyworld.com/kids12,4,65,0,5,20,20,37.50570347,126.7858751,미운영,2007-02-20,,,,일반,2021-02-15
