"시군구별","보험료분위별","가입자구분별","항목","단위","2019 년",
"성동구","8분위","계","적용인구","명","32849",
"성동구","8분위","직장","가입자","명","11559",
"성동구","8분위","직장","평균보험료","원","138328",
"성동구","8분위","직장","적용인구","명","23076",
"성동구","8분위","근로자","가입자","명","10585",
"성동구","8분위","근로자","평균보험료","원","138282",
"성동구","8분위","근로자","적용인구","명","21043",
"성동구","8분위","공교","가입자","명","974",
"성동구","8분위","공교","평균보험료","원","138823",
"성동구","8분위","공교","적용인구","명","2033",
"성동구","8분위","지역","세대수","세대","5417",
"성동구","8분위","지역","평균보험료","원","135394",
"성동구","8분위","지역","적용인구","명","9773",
"성동구","9분위","계","세대수","세대","19520",
"성동구","9분위","계","평균보험료","원","184620",
"성동구","9분위","계","적용인구","명","42861",
"성동구","9분위","직장","가입자","명","13443",
"성동구","9분위","직장","평균보험료","원","182745",
"성동구","9분위","직장","적용인구","명","30729",
"성동구","9분위","근로자","가입자","명","11894",
"성동구","9분위","근로자","평균보험료","원","182284",
"성동구","9분위","근로자","적용인구","명","26682",
"성동구","9분위","공교","가입자","명","1549",
"성동구","9분위","공교","평균보험료","원","186283",
"성동구","9분위","공교","적용인구","명","4047",
"성동구","9분위","지역","세대수","세대","6077",
"성동구","9분위","지역","평균보험료","원","188766",
"성동구","9분위","지역","적용인구","명","12132",
"성동구","10분위","계","세대수","세대","25210",
"성동구","10분위","계","평균보험료","원","368127",
"성동구","10분위","계","적용인구","명","64619",
"성동구","10분위","직장","가입자","명","17165",
"성동구","10분위","직장","평균보험료","원","360789",
"성동구","10분위","직장","적용인구","명","46727",
"성동구","10분위","근로자","가입자","명","15563",
"성동구","10분위","근로자","평균보험료","원","368989",
"성동구","10분위","근로자","적용인구","명","42346",
"성동구","10분위","공교","가입자","명","1602",
"성동구","10분위","공교","평균보험료","원","281128",
"성동구","10분위","공교","적용인구","명","4381",
"성동구","10분위","지역","세대수","세대","8045",
"성동구","10분위","지역","평균보험료","원","383782",
"성동구","10분위","지역","적용인구","명","17892",
"광진구","계","계","세대수","세대","194333",
"광진구","계","계","평균보험료","원","114653",
"광진구","계","계","적용인구","명","346874",
"광진구","계","직장","가입자","명","132019",
"광진구","계","직장","평균보험료","원","116807",
"광진구","계","직장","적용인구","명","246184",
"광진구","계","근로자","가입자","명","125207",
"광진구","계","근로자","평균보험료","원","114210",
"광진구","계","근로자","적용인구","명","230521",
"광진구","계","공교","가입자","명","6812",
"광진구","계","공교","평균보험료","원","164534",
"광진구","계","공교","적용인구","명","15663",
"광진구","계","지역","세대수","세대","62314",
"광진구","계","지역","평균보험료","원","110089",
"광진구","계","지역","적용인구","명","100690",
"광진구","1분위","계","세대수","세대","15521",
"광진구","1분위","계","평균보험료","원","27893",
"광진구","1분위","계","적용인구","명","23284",
"광진구","1분위","직장","가입자","명","13230",
"광진구","1분위","직장","평균보험료","원","31508",
"광진구","1분위","직장","적용인구","명","20386",
"광진구","1분위","근로자","가입자","명","13217",
"광진구","1분위","근로자","평균보험료","원","31503",
"광진구","1분위","근로자","적용인구","명","20364",
"광진구","1분위","공교","가입자","명","13",
"광진구","1분위","공교","평균보험료","원","37134",
"광진구","1분위","공교","적용인구","명","22",
"광진구","1분위","지역","세대수","세대","2291",
"광진구","1분위","지역","평균보험료","원","7014",
"광진구","1분위","지역","적용인구","명","2898",
"광진구","2분위","계","세대수","세대","16535",
"광진구","2분위","계","평균보험료","원","41233",
"광진구","2분위","계","적용인구","명","24415",
"광진구","2분위","직장","가입자","명","11988",
"광진구","2분위","직장","평균보험료","원","52055",
"광진구","2분위","직장","적용인구","명","18719",
"광진구","2분위","근로자","가입자","명","11928",
"광진구","2분위","근로자","평균보험료","원","52056",
"광진구","2분위","근로자","적용인구","명","18621",
"광진구","2분위","공교","가입자","명","60",
"광진구","2분위","공교","평균보험료","원","51974",
"광진구","2분위","공교","적용인구","명","98",
"광진구","2분위","지역","세대수","세대","4547",
"광진구","2분위","지역","평균보험료","원","12701",
"광진구","2분위","지역","적용인구","명","5696",
"광진구","3분위","계","세대수","세대","23716",
"광진구","3분위","계","평균보험료","원","39833",
"광진구","3분위","계","적용인구","명","32414",
"광진구","3분위","직장","가입자","명","12932",
"광진구","3분위","직장","평균보험료","원","58987",
"광진구","3분위","직장","적용인구","명","19615",
"광진구","3분위","근로자","가입자","명","12864",
"광진구","3분위","근로자","평균보험료","원","58985",
"광진구","3분위","근로자","적용인구","명","19525",
"광진구","3분위","공교","가입자","명","68",
"광진구","3분위","공교","평균보험료","원","59262",
"광진구","3분위","공교","적용인구","명","90",
"광진구","3분위","지역","세대수","세대","10784",
"광진구","3분위","지역","평균보험료","원","16864",
"광진구","3분위","지역","적용인구","명","12799",
"광진구","4분위","계","세대수","세대","20710",
"광진구","4분위","계","평균보험료","원","53507",
"광진구","4분위","계","적용인구","명","31034",
"광진구","4분위","직장","가입자","명","13795",
"광진구","4분위","직장","평균보험료","원","66547",
"광진구","4분위","직장","적용인구","명","21045",
"광진구","4분위","근로자","가입자","명","13597",
"광진구","4분위","근로자","평균보험료","원","66544",
"광진구","4분위","근로자","적용인구","명","20775",
"광진구","4분위","공교","가입자","명","198",
"광진구","4분위","공교","평균보험료","원","66738",
"광진구","4분위","공교","적용인구","명","270",
"광진구","4분위","지역","세대수","세대","6915",
"광진구","4분위","지역","평균보험료","원","27491",
"광진구","4분위","지역","적용인구","명","9989",
"광진구","5분위","계","세대수","세대","19511",
"광진구","5분위","계","평균보험료","원","69302",
"광진구","5분위","계","적용인구","명","30464",
"광진구","5분위","직장","가입자","명","14383",
"광진구","5분위","직장","평균보험료","원","77403",
"광진구","5분위","직장","적용인구","명","22228",
"광진구","5분위","근로자","가입자","명","13949",
"광진구","5분위","근로자","평균보험료","원","77383",
"광진구","5분위","근로자","적용인구","명","21632",
"광진구","5분위","공교","가입자","명","434",
"광진구","5분위","공교","평균보험료","원","78052",
"광진구","5분위","공교","적용인구","명","596",
"광진구","5분위","지역","세대수","세대","5128",
"광진구","5분위","지역","평균보험료","원","46580",
