집계일자,시군명,구분명,전화번호안내,소재지우편번호,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도
2015-09-18,평택시,송탄동,031-8024-6990,459060,경기도 평택시 방여울로 117 (가재동),경기도 평택시 가재동 20-53번지,37.0444271,127.0948472
2015-09-18,평택시,송탄출장소,031-8024-6000,459705,경기도 평택시 경기대로 1366 (서정동),경기도 평택시 서정동 800번지,37.0658098,127.0650903
2015-09-18,평택시,오성면,031-8024-8810,451873,경기도 평택시 오성면 숙성시장길 23 (숙성리),경기도 평택시 오성면 숙성리 129-1번지,37.0077606,126.9803196
2015-09-18,평택시,진위면,031-8024-6712,451864,경기도 평택시 진위면 봉남길 61 (봉남리),경기도 평택시 진위면 봉남리 229번지,37.1001164,127.0908939
2015-09-18,평택시,안중읍,031-8024-8510,451880,경기도 평택시 안중읍 안현로 400 (안중리),경기도 평택시 안중읍 안중리 445-16번지,36.9860335,126.9313159
2015-09-18,평택시,평택시청,031-8024-5000,450702,경기도 평택시 경기대로 245 (비전동),경기도 평택시 비전동 846번지,36.9923004,127.1125266
2015-09-18,평택시,비전2동,031-8024-5810,450152,경기도 평택시 중앙로 261 (비전동),경기도 평택시 비전동 849번지,36.9903080,127.1117554
2015-09-18,평택시,통복동,031-8024-5740,450040,경기도 평택시 통복시장로48번길 41 (통복동),경기도 평택시 통복동 541번지,37.0007991,127.0872793
2015-09-18,평택시,신평동,031-8024-5670,450833,경기도 평택시 평택3로 9 (합정동),경기도 평택시 합정동 832번지,36.9900397,127.0926499
2015-09-18,평택시,신장1동,031-8024-7110,459120,경기도 평택시 신장로90번길 63 (신장동),경기도 평택시 신장동 338-55번지,37.0839637,127.0523878
2015-09-18,평택시,지산동,031-8024-7030,459110,경기도 평택시 송탄로 379 (지산동),경기도 평택시 지산동 798-4번지,37.0774051,127.0575834
2015-09-18,평택시,서정동,031-8024-6950,459010,경기도 평택시 탄현로 170 (서정동),경기도 평택시 서정동 831번지,37.0677686,127.0546930
2015-09-18,평택시,현덕면,031-8024-8910,451813,경기도 평택시 현덕면 인광길 84 (인광리),경기도 평택시 현덕면 인광리 402-12번지,36.9673461,126.9214910
2015-09-18,평택시,포승읍,031-8024-8710,415823,경기도 평택시 포승읍 서동대로 1174-16 (방림리),경기도 평택시 포승읍 방림리 52-13번지,36.9825921,126.8855647
2015-09-18,평택시,송북동,031-8024-7070,459110,경기도 평택시 지산2로 113 (지산동),경기도 평택시 지산동 1011번지,37.0816496,127.0602318
2015-09-18,평택시,원평동,031-8024-5710,450040,경기도 평택시 원평2로 9 (통복동),경기도 평택시 통복동 172-6번지,36.9892772,127.0804949
2015-09-18,평택시,비전1동,031-8024-5770,450151,경기도 평택시 평택2로 125 (비전동),경기도 평택시 비전동 793-2번지,37.0005839,127.0952511
2015-09-18,평택시,세교동,031-8024-5840,450818,경기도 평택시 세교3로 37 (세교동),경기도 평택시 세교동 559-4번지,36.9999555,127.0824205
2015-09-18,평택시,팽성읍,031-8024-5610,451801,경기도 평택시 팽성읍 동서촌로 89 (객사리),경기도 평택시 팽성읍 객사리 170-2번지,36.9651751,127.0623454
2015-09-18,평택시,서탄면,031-8024-6780,451852,경기도 평택시 서탄면 금암2길 122 (금암리),경기도 평택시 서탄면 금암리 247번지,37.1082411,127.0353309
2015-09-18,평택시,고덕면,031-8024-6840,451842,경기도 평택시 고덕면 고덕로 283 (좌교리),경기도 평택시 고덕면 좌교리 387-25번지,37.0423335,127.0177558
2015-09-18,평택시,청북면,031-8024-8860,451831,경기도 평택시 청북읍 청원로 2 (현곡리),경기도 평택시 청북읍 현곡리 293-4번지,37.0398080,126.9342574
2015-09-18,평택시,중앙동,031-8024-6910,459812,경기도 평택시 서정역로 16 (서정동),경기도 평택시 서정동 342번지,37.0555602,127.0560559
2015-09-18,평택시,안중출장소,031-8024-8000,451882,경기도 평택시 안중읍 서동대로 1531 (학현리),경기도 평택시 안중읍 학현리 572번지,36.9901355,126.9201511
2015-09-18,포천시,관인면,031-538-3911,487936,경기도 포천시 관인면 관인로 14 (탄동리),경기도 포천시 관인면 탄동리 644-6번지,38.1577316,127.2507094
2015-09-18,포천시,영중면,031-538-3907,487883,경기도 포천시 영중면 양문로 151 (양문리),경기도 포천시 영중면 양문리 833-2번지,38.0057079,127.2454907
2015-09-18,포천시,가산면,031-538-3904,487814,경기도 포천시 가산면 선마로 223 (마산리),경기도 포천시 가산면 마산리 601-1번지,37.8482100,127.1861447
2015-09-18,포천시,군내면,031-538-3902,487871,경기도 포천시 군내면 청군로3290번길 16 (구읍리),경기도 포천시 군내면 구읍리 192-1번지,37.8889579,127.2177689
2015-09-18,포천시,이동면,031-538-3909,487863,경기도 포천시 이동면 화동로 2048 (장암리),경기도 포천시 이동면 장암리 245-3번지,38.0307208,127.3673062
2015-09-18,포천시,화현면,031-538-3912,487841,경기도 포천시 화현면 달인동로1길 55 (화현리),경기도 포천시 화현면 화현리 873번지,37.9011930,127.2880764
2015-09-18,포천시,내촌면,031-538-3903,487831,경기도 포천시 내촌면 내촌로 70 (내리),경기도 포천시 내촌면 내리 368-5번지,37.7861387,127.2285922
2015-09-18,포천시,포천시청,031-538-2114,487701,경기도 포천시 중앙로 87 (신읍동),경기도 포천시 신읍동 58-2번지,37.8947009,127.2003411
2015-09-18,포천시,선단동,031-538-3914,487020,경기도 포천시 삼육사로2186번길 11 (선단동),경기도 포천시 선단동 631번지,37.8541742,127.1591707
2015-09-18,포천시,영북면,031-538-3910,487892,경기도 포천시 영북면 영북로 166 (운천리),경기도 포천시 영북면 운천리 340-6번지,38.0892933,127.2756357
2015-09-18,포천시,일동면,031-538-3908,487851,경기도 포천시 일동면 화동로1099번길 30 (기산리),경기도 포천시 일동면 기산리 96-137번지,37.9612753,127.3172872
2015-09-18,포천시,창수면,031-538-3906,487921,경기도 포천시 창수면 메치골로 178 (주원리),경기도 포천시 창수면 주원리 249-1번지,37.9913107,127.1890876
2015-09-18,포천시,신북면,031-538-3905,487915,경기도 포천시 신북면 호국로 2065 (기지리),경기도 포천시 신북면 기지리 893-1번지,37.9336860,127.2264139
2015-09-18,포천시,포천동,031-538-3913,487804,경기도 포천시 중앙로119번길 26 (신읍동),경기도 포천시 신읍동 169-2번지,37.8982182,127.2003234
2015-09-18,포천시,소흘읍,031-538-3901,487820,경기도 포천시 소흘읍 호국로 567 (송우리),경기도 포천시 소흘읍 송우리 495번지,37.8234959,127.1384330

