,이름,지번주소,위도,경도
262,서민기영수보습학원,경기도 부천시 상동 328-12번지 301호,37.48809406,126.7649149
263,훈민정필글씨교정학원,경기도 부천시 상동 535-3번지 썬프라자 503호,37.50690193,126.7538281
264,Fire English(파이어 잉글리쉬)보습학원,경기도 부천시 상동 535-3번지 썬프라자 801호 일부,37.50690193,126.7538281
265,매쓰아이콘수학전문보습학원,경기도 부천시 상동 544-11번지 15차 507호,37.50367292,126.7521877
266,잉글리쉬무무상동제2보습학원,경기도 부천시 상동 397번지 303호,37.4926762,126.7500195
267,제임스보습어학원,경기도 부천시 상동 546-8번지 그린프라자 5층 일부,37.5038146,126.7510224
268,아이제이영어보습학원,경기도 부천시 상동 226-4번지 동호빌딩 4층,37.49223015,126.7607406
269,박은영음악학원,경기도 부천시 상동 546-10번지 월드프라자 503호,37.50373464,126.7515542
270,쵸이베스트어학원,경기도 부천시 상동 544-11번지 새롬프라자 308호,37.50367292,126.7521877
271,댄스플레이어댄스학원,경기도 부천시 상동 541-1번지 메가플러스빌딩 3층 315호,37.50506361,126.7536872
272,안&카어학보습학원,경기도 부천시 상동 534-1번지 승재프라자 802호,37.50739566,126.7529669
273,예솔뮤직아카데미학원,경기도 부천시 상동 550-7번지 행복한마을 상가동 2층,37.50175575,126.7488806
274,상동강타수학보습학원,경기도 부천시 상동 533-8번지 대림타운 607호,37.50753681,126.7515527
275,상동플러스보습학원,경기도 부천시 상동 597-9번지 1층,37.49317545,126.7434141
276,상동스터디뱅크독서실,경기도 부천시 상동 534-3번지 상동프라자 411호,37.50692698,126.7528893
277,임과학보습학원,경기도 부천시 상동 536-2번지 월드컵타운 702호,37.50717415,126.7547433
278,독서토론공간수다논술보습학원,경기도 부천시 상동 546-4번지 금호프라자 605호,37.50392989,126.7501625
279,핑크엠실용음악연기학원,"경기도 부천시 상동 544-4번지 가나베스트타운 505호, 506호",37.50512386,126.7523525
280,영어의해답보습학원,경기도 부천시 상동 546-10번지 월드프라자 5층 505호,37.50373464,126.7515542
281,여기우리가공부하는보습학원,경기도 부천시 상동 401번지 세원빌딩 601호 일부,37.49120455,126.7528287
282,최강영어보습학원,경기도 부천시 상동 546-4번지 금호프라자 504호,37.50392989,126.7501625
283,삼일보습학원,경기도 부천시 상동 534-1번지 승재프라자 507호,37.50739566,126.7529669
284,공감수학보습학원,경기도 부천시 상동 546-10번지 월드프라자 405호,37.50373464,126.7515542
285,math(매스)153보습학원,경기도 부천시 상동 537-1번지 크라운빌딩 6층 603호 일부,37.50697921,126.7563047
286,수길독서실,경기도 부천시 상동 546-10번지 월드프라자 801호 일부,37.50373464,126.7515542
287,코어독학대세입시학원,"경기도 부천시 상동 536-2번지 월드컵타운 701호, 705호",37.50717415,126.7547433
288,황도기수학보습학원,경기도 부천시 상동 546-10번지 월드프라자 304호,37.50373464,126.7515542
289,이든배움보습학원,경기도 부천시 상동 544-11번지 새롬프라자15차 703호,37.50367292,126.7521877
290,드림실용음악학원,경기도 부천시 상동 546-6번지 서해프라자 708호,37.50386764,126.7505472
291,글벗국어논술보습학원,경기도 부천시 상동 546-8번지 그린프라자 4층 402호,37.5038146,126.7510224
292,리딩웨일영어보습학원,경기도 부천시 상동 523-10번지 성은빌딩 5층,37.51256723,126.7529158
293,빅실용음악학원,"경기도 부천시 상동 541-1번지 메가플러스 417,418호",37.50506361,126.7536872
294,항상보습학원,경기도 부천시 상동 544-9번지 수석프라자 501호,37.50417771,126.7522991
295,열정과신념보습학원,경기도 부천시 상동 544-11번지 새롬프라자 501호,37.50367292,126.7521877
296,성산음악학원,경기도 부천시 상동 533-5번지 신주프라자 501호,37.50758957,126.7509418
297,중등수학의길수학보습학원,경기도 부천시 상동 546-10번지 월드 프라자 801호 일부,37.50373464,126.7515542
298,영아티스트실용음악학원,"경기도 부천시 상동 535-1번지 뱅뱅프라자 407호, 408호 일부",37.5072624,126.7538609
299,매스원보습학원,경기도 부천시 상동 533-8번지 대림타운 601호,37.50753681,126.7515527
300,상동리딩뱅크독서실,경기도 부천시 상동 401번지 세원빌딩 5층 501호,37.49120455,126.7528287
301,부천메가스터디학원,"경기도 부천시 상동 546-9번지 청죽타워 1층 일부, 2층, 3층",37.5037881,126.7512713
302,누네아르미용학원,경기도 부천시 상동 534-5번지 현해프라자 501호 일부,37.5065933,126.7527434
303,플랜(PLAN)독서실,경기도 부천시 상동 535-1번지 뱅뱅프라자 410호,37.5072624,126.7538609
304,에이블트리스피치화술학원,경기도 부천시 상동 544-10번지 한빛프라자 503호,37.50395234,126.7522433
305,비전어학원,경기도 부천시 상동 536-2번지 월드컵타운 6층 605호,37.50717415,126.7547433
306,부천보습학원,경기도 부천시 상동 316-17번지 2층 일부,37.48912704,126.7633512
307,맥영어수학보습학원,경기도 부천시 상동 400번지 다모아빌딩 302호,37.49123788,126.7515508
308,미래로봇학원,경기도 부천시 상동 534-3번지 상동프라자 509호,37.50692698,126.7528893
309,Music Note(뮤직노트)음악학원,경기도 부천시 상동 400번지 중동다모아쇼핑타운 402호,37.49123788,126.7515508
310,올풀수학보습학원,경기도 부천시 상동 537-2번지 아름다운프라자 5층 502호,37.50695274,126.7565763
311,이재식국어입시학원,경기도 부천시 상동 534-1번지 705~708호,37.50739566,126.7529669
312,F(에프)4정보처리컴퓨터학원,경기도 부천시 상동 326번지 3층 일부,37.48812667,126.7632187
313,핵강수학입시학원,경기도 부천시 상동 544-10번지 한빛프라자 706호,37.50395234,126.7522433
314,엠(M)보습학원,경기도 부천시 상동 537-1번지 크라운빌딩 501호,37.50697921,126.7563047
315,샐리랭귀지스쿨어학보습학원,"경기도 부천시 상동 546-10번지 월드 프라자 701호 일부, 702호",37.50373464,126.7515542
316,청심어학원,경기도 부천시 상동 557-1번지 4층,37.50095451,126.7534068
317,그림아일랜드미술학원,경기도 부천시 상동 546-2번지 두성프라자 401호,37.50398281,126.7496307
318,티엠영수전문보습학원,경기도 부천시 상동 535-1번지 뱅뱅프라자 401호,37.5072624,126.7538609
319,하나컴퓨터디자인학원,"경기도 부천시 상동 535-1번지 뱅뱅프라자 705,706호",37.5072624,126.7538609
320,송내간호학원,경기도 부천시 상동 464번지 루치올라빌딩 3층 302호,37.48825773,126.7525558
321,고수의수학보습학원,경기도 부천시 상동 546-6번지 서해프라자 407호,37.50386764,126.7505472
322,상동애니스타만화학원,경기도 부천시 상동 534-3번지 상동프라자 5층 505호,37.50692698,126.7528893
323,송내비젼실용음악학원,"경기도 부천시 상동 401번지 세원빌딩 502,503,504호",37.49120455,126.7528287
324,아주특별한단과보습학원,경기도 부천시 상동 544-9번지 부천상동수석프라자 606호,37.50417771,126.7522991
325,폴리어학원,경기도 부천시 상동 535-8번지 센타프라자 501호,37.50622829,126.7548256
326,린강음악학원,경기도 부천시 상동 403번지 서진프라자 3층 302호 일부,37.49084469,126.7530786
327,싸이언스피플과학보습학원,경기도 부천시 상동 544-10번지 한빛프라자 502호,37.50395234,126.7522433
328,인트로만화학원,경기도 부천시 상동 534-3번지 상동프라자 609호,37.50692698,126.7528893
329,늘찬국어논술보습학원,경기도 부천시 상동 535-4번지 다인타운 902호 일부,37.50670367,126.7538062
330,라온영재음악학원,경기도 부천시 상동 395번지 반달마을 308호,37.49337612,126.7529119
331,칼마수학입시학원,경기도 부천시 상동 534-1번지 승재프라자 804호,37.50739566,126.7529669
332,왓슬영어보습학원,경기도 부천시 상동 534-1번지 승재프라자 607호,37.50739566,126.7529669
333,챕터원커피바리스타학원,경기도 부천시 상동 535-4번지 다인타운 6층 604호,37.50670367,126.7538062
334,부천특수용접학원,경기도 부천시 상동 407-2번지 반달빌딩 7층 701호,37.49042752,126.7518023
335,후니뮤직음악학원,"경기도 부천시 상동 538-1번지 효성프라자 303호,304호",37.50678433,126.7579114
336,스터디랩독서실,경기도 부천시 상동 546-4번지 204~205호,37.50392989,126.7501625
337,팰리스O2(오투)독서실,경기도 부천시 상동 328-11번지 동영빌딩 5층 전체,37.48812068,126.7647113
338,상동기성쌤수학보습학원,경기도 부천시 상동 536-2번지 월드컵타운 503호 일부,37.50717415,126.7547433
339,April(에이프릴)어학원,경기도 부천시 상동 536-1번지 보람프라자 4층,37.50720066,126.7544944
340,튼튼영어마스터클럽상동상일보습학원,경기도 부천시 상동 544-11번지 새롬프라자15차 306호,37.50367292,126.7521877
341,수학의길수학보습학원,경기도 부천시 상동 546-10번지 월드 프라자 801호 일부,37.50373464,126.7515542
342,코모리치미용학원,경기도 부천시 상동 544-3번지 해피플러스 405호,37.50514991,126.7518887
343,다가온수학보습학원,"경기도 부천시 상동 546-6번지 서해프라자 3층 308호, 310호",37.50386764,126.7505472
344,한국바리스타학원,"경기도 부천시 상동 537-5번지 6층 601호 일부, 602호",37.50684613,126.7573004
345,윤선생영어숲어학원,"경기도 부천시 상동 546-10번지 월드프라자 402호, 403호",37.50373464,126.7515542
346,수학공장보습학원,경기도 부천시 상동 535-1번지 뱅뱅프라자 5층 501호,37.5072624,126.7538609
347,퍼펙트어학원,경기도 부천시 상동 535-1번지 뱅뱅프라자 504호,37.5072624,126.7538609
348,씽씽오감키즈미술학원,경기도 부천시 상동 400번지 중동다모아쇼핑타운 407호,37.49123788,126.7515508
349,수대학입시컨설팅학원,경기도 부천시 상동 537-2번지 아름다운프라자 302호,37.50695274,126.7565763
350,블럭챔프블럭학원,경기도 부천시 상동 535-1번지 뱅뱅프라자 402호,37.5072624,126.7538609
351,하얀나라독서실,경기도 부천시 상동 557-4번지 늘푸른 종합상가 305호,37.50059423,126.7534646
352,키아트(Kyart)영어보습학원,경기도 부천시 상동 537-1번지 크라운빌딩 602호,37.50697921,126.7563047
353,터닝포인트입시학원,경기도 부천시 상동 546-8번지 그린프라자 5층 일부,37.5038146,126.7510224
354,비원오길보습학원,경기도 부천시 상동 544-10번지 한빛프라자,37.50395234,126.7522433
355,댄스박스댄스스포츠학원,경기도 부천시 상동 456번지 일번지프라자 2층 202~203호,37.48975911,126.7552758
356,온수학글마루국어보습학원,경기도 부천시 상동 544-11번지 새롬프라자 8층 805호,37.50367292,126.7521877
357,다가온수학중등관보습학원,경기도 부천시 상동 546-4번지 금호프라자 506호,37.50392989,126.7501625
358,고수보습학원,경기도 부천시 상동 537-2번지 아름다운프라자 3층 301호,37.50695274,126.7565763
359,수오재보습학원,경기도 부천시 상동 535-1번지 뱅뱅프라자 503호,37.5072624,126.7538609
360,중앙에이플러스(A+)보습학원,경기도 부천시 상동 533-7번지 진성프라자 2층 202호,37.50756331,126.7513038
361,일대이보습학원,"경기도 부천시 상동 537-1번지 크라운빌딩 701호, 702호",37.50697921,126.7563047
362,Ubox(유박스)상동본점독서실,경기도 부천시 상동 537-5번지 예성프라자 5층 501호 일부,37.50684613,126.7573004
363,서일영어보습학원,경기도 부천시 상동 557-4번지 늘푸른 종합상가 503호 일부,37.50059423,126.7534646
364,예가영어보습학원,경기도 부천시 상동 523-3번지 대동프라자 203호,37.51272662,126.7516032
365,리틀아메리카어학원,경기도 부천시 상동 535-1번지 뱅뱅프라자 701호 일부,37.5072624,126.7538609
366,굿프렌드부동산경매학원,경기도 부천시 상동 541-1번지 메가플러스 414호 일부,37.50506361,126.7536872
367,지성독서실,경기도 부천시 상동 408-4번지 우신프라자 205호 일부,37.48967906,126.7514995
368,올림피아드보습학원,경기도 부천시 상동 534-1번지 승재프라자 201호,37.50739566,126.7529669
369,오늘미술학원,경기도 부천시 상동 544-4번지 가나베스트타운쓰리 604호,37.50512386,126.7523525
370,강남스카이보습학원,경기도 부천시 상동 534-1번지 승재프라자 509호,37.50739566,126.7529669
371,청솔입시학원,"경기도 부천시 상동 453-2번지 우신빌딩 5층, 6층 전체",37.49029062,126.7552402
372,청담표현어학원,"경기도 부천시 상동 536-1번지 보람프라자 701호,702호",37.50720066,126.7544944
373,J.C(제이씨)영어보습학원,경기도 부천시 상동 533-3번지 아트프라자 608호,37.5076517,126.7505005
374,푸른이화음악학원,경기도 부천시 상동 551-1번지 창보 상가 203호,37.50262211,126.7537745
375,스마트보습학원,경기도 부천시 상동 557-4번지 늘푸른 종합상가 4층 404호 일부,37.50059423,126.7534646
376,엠베스트SE(에스이)상2동보습학원,경기도 부천시 상동 544-10번지 한빛프라자 704호,37.50395234,126.7522433
377,김대기4%(퍼센트)국어입시학원,경기도 부천시 상동 535-4번지 다인타운 6층 603호,37.50670367,126.7538062
